observation_id,observation_captured_at,feature_available_at,starts_at,minutes_to_start,sport,model_version,event_id,game_pk,away_team,home_team,player_id,mlb_player_id,player_name,stat_id,market_name,line,side,label,model_mean,raw_independent_probability,model_probability,push_probability,market_fair_probability,edge_pct_points,best_book,best_odds,exact_line_book_count,paired_books,ev_pct,data_quality,status,market_open_line,market_current_line,line_move_open_to_current,market_open_fair_probability,market_current_fair_probability,market_probability_move_pp,market_quote_age_minutes,player_role,player_team_side,in_starting_lineup,batting_order_spot,is_confirmed_starter,catcher_change_after_model,opposing_starter_change_after_model,opposing_handedness_change_after_model,verification_data_quality,opposing_starter_hand,own_starter_hand,own_lineup_avg_ops,opponent_lineup_avg_ops,own_bullpen_score,opponent_bullpen_score,own_bullpen_level,opponent_bullpen_level,game_starter_changed,game_lineup_changed,game_catcher_changed,game_handedness_changed,weather_impact_direction,weather_impact_multiplier,weather_environment_multiplier,prop_delay_risk,prop_weather_data_quality,weather_change_after_model,roof_status,temp_f,humidity_pct,precip_probability_pct,wind_mph,wind_direction_deg,wind_class,park_factor,run_multiplier,hr_multiplier,hits_tb_multiplier,starter_durability_multiplier,strikeout_opportunity_multiplier,game_delay_risk,game_weather_data_quality,pitchmix_available,pitchmix_weighted_xwoba_delta,pitchmix_probability_adjustment,pitchmix_arsenal_coverage,pitchmix_usable_usage,feature_source_count,won,pushed,outcome
529,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,MOISES_BALLESTEROS_1_MLB,694208,Moisés Ballesteros,batting_totalBases,Moisés Ballesteros Total Bases Over/Under,1.5,under,Moisés Ballesteros UNDER 1.5 Total Bases,1.522,0.6249,0.6189,0,0.6077,1.12,betmgm,-175,3,3,-2.75,0.664,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
533,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,MOISES_BALLESTEROS_1_MLB,694208,Moisés Ballesteros,batting_hits,Moisés Ballesteros Hits Over/Under,0.5,over,Moisés Ballesteros OVER 0.5 Hits,0.972,0.6716,0.6642,0,0.6505,1.37,caesars,-218,4,2,-3.11,0.664,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
535,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,HENRY_BOLTE_1_MLB,703607,Henry Bolte,batting_totalBases,Henry Bolte Total Bases Over/Under,1.5,under,Henry Bolte UNDER 1.5 Total Bases,1.704,0.5684,0.5647,0,0.558,0.68,draftkings,-140,3,3,-3.19,0.89,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
536,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,YUSEI_KIKUCHI_1_MLB,579328,Yusei Kikuchi,pitching_strikeouts,Yusei Kikuchi Strikeouts Over/Under,4.5,under,Yusei Kikuchi UNDER 4.5 Ks,4.894,0.4593,0.4503,0,0.4335,1.68,betmgm,115,1,1,-3.19,0.667,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
539,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,1jdR9YYTS2E4PjT6AXsm,823089,Houston Astros,Seattle Mariners,LOGAN_GILBERT_1_MLB,669302,Logan Gilbert,pitching_strikeouts,Logan Gilbert Strikeouts Over/Under,5.5,over,Logan Gilbert OVER 5.5 Ks,6.35,0.6087,0.6008,0,0.5862,1.47,fanduel,-164,1,1,-3.28,1,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
541,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,TOMMY_WHITE_1_MLB,695720,Tommy White,batting_totalBases,Tommy White Total Bases Over/Under,1.5,under,Tommy White UNDER 1.5 Total Bases,1.575,0.6019,0.6031,0,0.6055,-0.24,draftkings,-166,3,3,-3.35,0.364,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
544,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,SHEA_LANGELIERS_1_MLB,669127,Shea Langeliers,batting_hits,Shea Langeliers Hits Over/Under,1.5,over,Shea Langeliers OVER 1.5 Hits,1.142,0.322,0.3263,0,0.3343,-0.8,betmgm,195,4,2,-3.74,0.882,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
545,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,TOMMY_WHITE_1_MLB,695720,Tommy White,batting_hits,Tommy White Hits Over/Under,1.5,under,Tommy White UNDER 1.5 Hits,1.061,0.7127,0.704,0,0.688,1.6,draftkings,-274,1,1,-3.9,0.364,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
548,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,1jdR9YYTS2E4PjT6AXsm,823089,Houston Astros,Seattle Mariners,CAM_SMITH_1_MLB,701358,Cam Smith,batting_hits,Cam Smith Hits Over/Under,0.5,over,Cam Smith OVER 0.5 Hits,0.733,0.556,0.5586,0,0.5634,-0.48,fanduel,-140,4,2,-4.24,1,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
549,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,HENRY_BOLTE_1_MLB,703607,Henry Bolte,batting_totalBases,Henry Bolte Total Bases Over/Under,1.5,over,Henry Bolte OVER 1.5 Total Bases,1.704,0.4316,0.4353,0,0.442,-0.68,betmgm,120,4,3,-4.24,0.89,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
550,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,1jdR9YYTS2E4PjT6AXsm,823089,Houston Astros,Seattle Mariners,CAM_SMITH_1_MLB,701358,Cam Smith,batting_totalBases,Cam Smith Total Bases Over/Under,0.5,over,Cam Smith OVER 0.5 Total Bases,1.365,0.556,0.5515,0,0.543,0.84,caesars,-136,2,2,-4.3,1,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
552,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,HENRY_BOLTE_1_MLB,703607,Henry Bolte,batting_hits,Henry Bolte Hits Over/Under,1.5,over,Henry Bolte OVER 1.5 Hits,1.163,0.3314,0.3298,0,0.3269,0.3,fanduel,190,3,1,-4.35,0.89,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
559,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,MIKE_TROUT_1_MLB,545361,Mike Trout,batting_hits,Mike Trout Hits Over/Under,0.5,under,Mike Trout UNDER 0.5 Hits,0.973,0.3268,0.3246,0,0.3205,0.42,draftkings,193,1,1,-4.89,1,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
560,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,JONAH_HEIM_1_MLB,641680,Jonah Heim,batting_hits,Jonah Heim Hits Over/Under,0.5,over,Jonah Heim OVER 0.5 Hits,0.858,0.6198,0.6173,0,0.6125,0.48,fanduel,-185,4,2,-4.91,0.746,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
561,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,LAWRENCE_BUTLER_1_MLB,671732,Lawrence Butler,batting_totalBases,Lawrence Butler Total Bases Over/Under,1.5,under,Lawrence Butler UNDER 1.5 Total Bases,1.592,0.6171,0.6137,0,0.6072,0.64,caesars,-182,2,2,-4.92,1,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
564,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,JONAH_HEIM_1_MLB,641680,Jonah Heim,batting_totalBases,Jonah Heim Total Bases Over/Under,1.5,under,Jonah Heim UNDER 1.5 Total Bases,1.498,0.6274,0.6217,0,0.6113,1.05,caesars,-190,1,1,-5.1,0.746,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
568,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,CHRISTIAN_MOORE_1_MLB,695681,Christian Moore,batting_totalBases,Christian Moore Total Bases Over/Under,1.5,over,Christian Moore OVER 1.5 Total Bases,1.408,0.3523,0.3694,0,0.4011,-3.17,draftkings,156,4,2,-5.43,0.244,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
569,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,JONAH_HEIM_1_MLB,641680,Jonah Heim,batting_totalBases,Jonah Heim Total Bases Over/Under,1.5,over,Jonah Heim OVER 1.5 Total Bases,1.498,0.3726,0.3783,0,0.3887,-1.05,fanduel,150,3,1,-5.43,0.746,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
571,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,MIKE_TROUT_1_MLB,545361,Mike Trout,batting_hits,Mike Trout Hits Over/Under,0.5,over,Mike Trout OVER 0.5 Hits,0.973,0.6732,0.6754,0,0.6795,-0.42,caesars,-250,3,1,-5.44,1,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
572,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,JONAH_HEIM_1_MLB,641680,Jonah Heim,batting_hits,Jonah Heim Hits Over/Under,0.5,under,Jonah Heim UNDER 0.5 Hits,0.858,0.3802,0.3827,0,0.3875,-0.48,draftkings,147,2,2,-5.47,0.746,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
574,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,JONAH_HEIM_1_MLB,641680,Jonah Heim,batting_totalBases,Jonah Heim Total Bases Over/Under,0.5,over,Jonah Heim OVER 0.5 Total Bases,1.498,0.6174,0.6127,0,0.604,0.87,betmgm,-185,1,1,-5.61,0.746,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
575,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,1jdR9YYTS2E4PjT6AXsm,823089,Houston Astros,Seattle Mariners,LOGAN_GILBERT_1_MLB,669302,Logan Gilbert,pitching_strikeouts,Logan Gilbert Strikeouts Over/Under,6.5,under,Logan Gilbert UNDER 6.5 Ks,6.35,0.5503,0.555,0,0.5636,-0.86,caesars,-145,3,3,-6.23,1,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
576,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,MOISES_BALLESTEROS_1_MLB,694208,Moisés Ballesteros,batting_totalBases,Moisés Ballesteros Total Bases Over/Under,1.5,over,Moisés Ballesteros OVER 1.5 Total Bases,1.522,0.3751,0.3811,0,0.3923,-1.12,draftkings,146,4,3,-6.25,0.664,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
578,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,SHEA_LANGELIERS_1_MLB,669127,Shea Langeliers,batting_totalBases,Shea Langeliers Total Bases Over/Under,1.5,over,Shea Langeliers OVER 1.5 Total Bases,2.066,0.4829,0.4901,0,0.5033,-1.33,betmgm,-110,4,3,-6.44,0.882,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
580,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,HENRY_BOLTE_1_MLB,703607,Henry Bolte,batting_hits,Henry Bolte Hits Over/Under,1.5,under,Henry Bolte UNDER 1.5 Hits,1.163,0.6686,0.6702,0,0.6731,-0.3,draftkings,-254,1,1,-6.6,0.89,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
582,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,JOSE_SIRI_1_MLB,642350,Jose Siri,batting_totalBases,Jose Siri Total Bases Over/Under,1.5,under,Jose Siri UNDER 1.5 Total Bases,1.662,0.5905,0.5914,0,0.5931,-0.17,caesars,-173,2,2,-6.68,0.47,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
583,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,LAWRENCE_BUTLER_1_MLB,671732,Lawrence Butler,batting_totalBases,Lawrence Butler Total Bases Over/Under,1.5,over,Lawrence Butler OVER 1.5 Total Bases,1.592,0.3829,0.3863,0,0.3928,-0.64,draftkings,141,3,2,-6.89,1,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
589,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,MOISES_BALLESTEROS_1_MLB,694208,Moisés Ballesteros,batting_hits,Moisés Ballesteros Hits Over/Under,0.5,under,Moisés Ballesteros UNDER 0.5 Hits,0.972,0.3284,0.3358,0,0.3495,-1.37,betmgm,175,2,2,-7.65,0.664,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
592,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,ZACK_GELOF_1_MLB,680869,Zack Gelof,batting_totalBases,Zack Gelof Total Bases Over/Under,1.5,under,Zack Gelof UNDER 1.5 Total Bases,1.877,0.5564,0.5666,0,0.5854,-1.89,betmgm,-160,3,3,-7.93,0.82,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
593,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,1jdR9YYTS2E4PjT6AXsm,823089,Houston Astros,Seattle Mariners,CAM_SMITH_1_MLB,701358,Cam Smith,batting_totalBases,Cam Smith Total Bases Over/Under,0.5,under,Cam Smith UNDER 0.5 Total Bases,1.365,0.444,0.4485,0,0.457,-0.84,betmgm,105,2,2,-8.05,1,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
594,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,1jdR9YYTS2E4PjT6AXsm,823089,Houston Astros,Seattle Mariners,CAL_RALEIGH_1_MLB,663728,Cal Raleigh,batting_hits,Cal Raleigh Hits Over/Under,0.5,under,Cal Raleigh UNDER 0.5 Hits,0.718,0.4526,0.4641,0,0.4855,-2.14,draftkings,-102,2,2,-8.08,1,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
596,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,CHRISTIAN_MOORE_1_MLB,695681,Christian Moore,batting_hits,Christian Moore Hits Over/Under,0.5,under,Christian Moore UNDER 0.5 Hits,0.91,0.3551,0.3667,0,0.3882,-2.15,betmgm,150,2,2,-8.33,0.244,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
598,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,1jdR9YYTS2E4PjT6AXsm,823089,Houston Astros,Seattle Mariners,YAINER_DIAZ_1_MLB,673237,Yainer Diaz,batting_totalBases,Yainer Diaz Total Bases Over/Under,1.5,under,Yainer Diaz UNDER 1.5 Total Bases,1.695,0.5829,0.5926,0,0.6106,-1.8,draftkings,-184,2,2,-8.54,0.666,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
599,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,ZACHARY_NETO_1_MLB,687263,Zach Neto,batting_totalBases,Zach Neto Total Bases Over/Under,1.5,over,Zach Neto OVER 1.5 Total Bases,1.956,0.4682,0.4805,0,0.5033,-2.28,draftkings,-111,4,3,-8.66,1,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
600,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,1jdR9YYTS2E4PjT6AXsm,823089,Houston Astros,Seattle Mariners,CAM_SMITH_1_MLB,701358,Cam Smith,batting_totalBases,Cam Smith Total Bases Over/Under,1.5,over,Cam Smith OVER 1.5 Total Bases,1.365,0.3201,0.3201,0,,,fanduel,185,2,0,-8.78,1,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
602,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,WADE_MECKLER_1_MLB,685133,Wade Meckler,batting_totalBases,Wade Meckler Total Bases Over/Under,1.5,under,Wade Meckler UNDER 1.5 Total Bases,1.504,0.5983,0.6075,0,0.6247,-1.72,betmgm,-200,3,3,-8.87,0.624,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
603,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,1jdR9YYTS2E4PjT6AXsm,823089,Houston Astros,Seattle Mariners,LOGAN_GILBERT_1_MLB,669302,Logan Gilbert,pitching_strikeouts,Logan Gilbert Strikeouts Over/Under,5.5,under,Logan Gilbert UNDER 5.5 Ks,6.35,0.3913,0.3992,0,0.4138,-1.47,fanduel,128,1,1,-8.99,1,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
604,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,JONAH_HEIM_1_MLB,641680,Jonah Heim,batting_totalBases,Jonah Heim Total Bases Over/Under,0.5,under,Jonah Heim UNDER 0.5 Total Bases,1.498,0.3826,0.3873,0,0.396,-0.87,betmgm,135,1,1,-8.99,0.746,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
606,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,VAUGHN_GRISSOM_1_MLB,687093,Vaughn Grissom,batting_totalBases,Vaughn Grissom Total Bases Over/Under,1.5,over,Vaughn Grissom OVER 1.5 Total Bases,1.669,0.4264,0.4372,0,0.4572,-2,caesars,107,4,3,-9.5,0.892,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
607,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,YUSEI_KIKUCHI_1_MLB,579328,Yusei Kikuchi,pitching_strikeouts,Yusei Kikuchi Strikeouts Over/Under,4.5,over,Yusei Kikuchi OVER 4.5 Ks,4.894,0.5407,0.5497,0,0.5665,-1.68,betmgm,-155,1,1,-9.56,0.667,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
608,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,ZACHARY_NETO_1_MLB,687263,Zach Neto,batting_hits,Zach Neto Hits Over/Under,1.5,over,Zach Neto OVER 1.5 Hits,1.072,0.2923,0.3116,0,0.3474,-3.58,fanduel,190,4,2,-9.64,1,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
612,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,LAWRENCE_BUTLER_1_MLB,671732,Lawrence Butler,batting_hits,Lawrence Butler Hits Over/Under,0.5,under,Lawrence Butler UNDER 0.5 Hits,0.944,0.3406,0.3541,0,0.3793,-2.52,draftkings,153,2,2,-10.4,1,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,false,false,L
613,2026-09-23 01:25:00.701+00,2026-09-23 01:25:00.701+00,2026-09-23 01:40:00+00,14.9883166666666667,MLB,MLB Player Props Model v1.1,doJ3OwfigTEzDZ1TE5sP,824953,Los Angeles Angels,Athletics,TOMMY_WHITE_1_MLB,695720,Tommy White,batting_hits,Tommy White Hits Over/Under,1.5,over,Tommy White OVER 1.5 Hits,1.061,0.2873,0.296,0,0.312,-1.6,draftkings,201,1,1,-10.91,0.364,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,true,false,W
